submission_date,state,new_case,pnew_case,new_death,prob_death
08/14/2020,NJ,570,0,10,1839
08/15/2020,NJ,278,0,-27,1839
08/16/2020,NJ,13,0,27,1839
08/17/2020,NJ,312,0,13,1839
08/18/2020,NJ,331,0,9,1839
08/19/2020,NJ,329,0,1,1829
08/20/2020,NJ,100,0,6,1829
08/21/2020,NJ,290,0,9,1829
08/22/2020,NJ,419,0,2,1829
08/23/2020,NJ,258,0,3,1829
08/24/2020,NJ,225,0,3,1829
08/25/2020,NJ,302,0,4,1829
08/26/2020,NJ,285,0,-39,1780
08/27/2020,NJ,307,0,7,1780
08/28/2020,NJ,358,0,9,1780
08/29/2020,NJ,349,0,3,1780
08/30/2020,NJ,291,0,4,1780
08/31/2020,NJ,349,0,8,1780
09/01/2020,NJ,330,0,5,1780
09/02/2020,NJ,305,0,14,1783
09/03/2020,NJ,378,0,7,1783
09/04/2020,NJ,449,0,7,1783
09/05/2020,NJ,325,0,7,1783
09/06/2020,NJ,311,0,4,1783
09/07/2020,NJ,332,0,2,1783
09/08/2020,NJ,277,0,5,1783
09/09/2020,NJ,323,0,13,1789
09/10/2020,NJ,424,0,5,1789
09/11/2020,NJ,474,0,9,1789
09/12/2020,NJ,449,0,4,1789
09/13/2020,NJ,297,0,4,1789
09/14/2020,NJ,334,0,3,1789
09/15/2020,NJ,436,0,9,1789
09/16/2020,NJ,388,0,11,1791
09/17/2020,NJ,569,0,3,1791
09/18/2020,NJ,487,0,4,1791
09/19/2020,NJ,461,0,3,1791
09/20/2020,NJ,453,0,3,1791
09/21/2020,NJ,392,0,2,1791
09/22/2020,NJ,426,0,7,1791
09/23/2020,NJ,408,0,6,1791
09/24/2020,NJ,564,0,9,1791
09/25/2020,NJ,548,0,6,1791
09/26/2020,NJ,750,0,6,1791
09/27/2020,NJ,698,0,3,1791
09/28/2020,NJ,559,0,1,1791
09/29/2020,NJ,456,0,10,1791
09/30/2020,NJ,712,0,5,1787
10/01/2020,NJ,614,0,5,1787
10/02/2020,NJ,740,0,4,1787
10/03/2020,NJ,947,0,4,1787
10/04/2020,NJ,626,0,1,1787
10/05/2020,NJ,511,0,2,1787
10/06/2020,NJ,629,0,9,1787
10/07/2020,NJ,508,0,5,1788
10/08/2020,NJ,1298,0,9,1788
10/09/2020,NJ,865,0,3,1788
10/10/2020,NJ,864,0,7,1788
10/11/2020,NJ,751,0,3,1788
10/12/2020,NJ,469,0,1,1788
10/13/2020,NJ,988,0,7,1788
10/14/2020,NJ,938,0,9,1789
10/15/2020,NJ,971,0,6,1789
10/16/2020,NJ,810,0,5,1789
10/17/2020,NJ,934,0,2,1789
10/18/2020,NJ,1275,0,7,1789
10/19/2020,NJ,1192,0,3,1789
10/20/2020,NJ,988,0,13,1789
10/21/2020,NJ,1030,0,18,1789
10/22/2020,NJ,1162,0,18,1789
10/23/2020,NJ,1045,0,10,1789
10/24/2020,NJ,1909,0,8,1789
10/25/2020,NJ,1129,0,4,1789
10/26/2020,NJ,1216,0,7,1789
10/27/2020,NJ,1647,0,14,1789
10/28/2020,NJ,1666,0,18,1793
10/29/2020,NJ,1550,0,8,1793
10/30/2020,NJ,1976,0,7,1793
10/31/2020,NJ,1363,0,11,1793
11/01/2020,NJ,1743,0,4,1793
01/22/2020,OK,0,0,0,0
01/23/2020,OK,0,0,0,0
01/24/2020,OK,0,0,0,0
01/25/2020,OK,0,0,0,0
01/26/2020,OK,0,0,0,0
01/27/2020,OK,0,0,0,0
01/28/2020,OK,0,0,0,0
01/29/2020,OK,0,0,0,0
01/30/2020,OK,0,0,0,0
01/31/2020,OK,0,0,0,0
02/01/2020,OK,0,0,0,0
02/02/2020,OK,0,0,0,0
02/03/2020,OK,0,0,0,0
02/04/2020,OK,0,0,0,0
02/05/2020,OK,0,0,0,0
02/06/2020,OK,0,0,0,0
02/07/2020,OK,0,0,0,0
02/08/2020,OK,0,0,0,0
02/09/2020,OK,0,0,0,0
02/10/2020,OK,0,0,0,0
02/11/2020,OK,0,0,0,0
02/12/2020,OK,0,0,0,0
02/13/2020,OK,0,0,0,0
02/14/2020,OK,0,0,0,0
02/15/2020,OK,0,0,0,0
02/16/2020,OK,0,0,0,0
02/17/2020,OK,0,0,0,0
02/18/2020,OK,0,0,0,0
02/19/2020,OK,0,0,0,0
02/20/2020,OK,0,0,0,0
02/21/2020,OK,0,0,0,0
02/22/2020,OK,0,0,0,0
02/23/2020,OK,0,0,0,0
02/24/2020,OK,0,0,0,0
02/25/2020,OK,0,0,0,0
02/26/2020,OK,0,0,0,0
02/27/2020,OK,0,0,0,0
02/28/2020,OK,0,0,0,0
02/29/2020,OK,0,0,0,0
03/01/2020,OK,0,0,0,0
03/02/2020,OK,0,0,0,0
03/03/2020,OK,0,0,0,0
03/04/2020,OK,0,0,0,0
03/05/2020,OK,0,0,0,0
03/06/2020,OK,0,0,0,0
03/07/2020,OK,1,0,0,0
03/08/2020,OK,0,0,0,0
03/09/2020,OK,0,0,0,0
03/10/2020,OK,1,0,0,0
03/11/2020,OK,0,0,0,0
03/12/2020,OK,1,0,0,0
03/13/2020,OK,2,0,0,0
03/14/2020,OK,0,0,0,0
03/15/2020,OK,4,0,0,0
03/16/2020,OK,1,0,0,0
03/17/2020,OK,9,0,0,0
03/18/2020,OK,12,0,0,0
03/19/2020,OK,18,0,1,0
03/20/2020,OK,0,0,0,0
03/21/2020,OK,4,0,0,0
03/22/2020,OK,14,0,1,0
03/23/2020,OK,14,0,0,0
03/24/2020,OK,25,0,1,0
03/25/2020,OK,117,0,4,0
03/26/2020,OK,25,0,0,0
03/27/2020,OK,74,0,1,0
03/28/2020,OK,55,0,7,0
03/29/2020,OK,104,0,2,0
03/30/2020,OK,0,0,0,0
03/31/2020,OK,84,0,6,0
04/01/2020,OK,154,0,7,0
04/02/2020,OK,160,0,4,0
04/03/2020,OK,109,0,4,0
04/04/2020,OK,171,0,4,0
04/05/2020,OK,91,0,4,0
04/06/2020,OK,77,0,5,0
04/07/2020,OK,145,0,16,0
04/08/2020,OK,52,0,12,0
04/09/2020,OK,160,0,1,0
04/10/2020,OK,110,0,8,0
04/11/2020,OK,74,0,6,0
04/12/2020,OK,102,0,2,0
04/13/2020,OK,99,0,3,0
04/14/2020,OK,140,0,9,0
04/15/2020,OK,54,0,15,0
04/16/2020,OK,96,2,8,0
04/17/2020,OK,106,0,5,0
04/18/2020,OK,105,0,3,0
04/19/2020,OK,29,0,1,0
04/20/2020,OK,81,0,3,0
04/21/2020,OK,127,0,21,0
04/22/2020,OK,87,0,6,0
04/23/2020,OK,123,0,9,0
04/24/2020,OK,104,0,9,0
04/25/2020,OK,72,0,6,0
04/26/2020,OK,60,0,1,0
04/27/2020,OK,27,0,2,0
04/28/2020,OK,130,0,10,0
04/29/2020,OK,63,0,7,0
04/30/2020,OK,145,0,8,0
05/01/2020,OK,130,0,8,0
05/02/2020,OK,103,0,8,0
05/03/2020,OK,121,0,0,0
05/04/2020,OK,72,0,0,0
05/05/2020,OK,10,8,1,0
05/06/2020,OK,147,-8,14,0
05/07/2020,OK,9,8,1,0
05/08/2020,OK,0,0,0,0
05/09/2020,OK,125,-4,7,0
05/10/2020,OK,254,-4,11,0
05/11/2020,OK,-150,7,-3,0
05/12/2020,OK,0,0,0,0
05/13/2020,OK,302,0,11,0
05/14/2020,OK,120,0,3,0
05/15/2020,OK,110,0,5,0
05/16/2020,OK,-110,0,-5,0
05/17/2020,OK,449,-7,5,0
05/18/2020,OK,-63,7,5,0
05/19/2020,OK,160,0,0,0
05/20/2020,OK,0,0,0,0
05/21/2020,OK,96,0,7,0
05/22/2020,OK,0,0,0,0
05/23/2020,OK,40,0,5,0
05/24/2020,OK,148,0,5,0
05/25/2020,OK,169,0,2,0
05/26/2020,OK,114,0,4,0
05/27/2020,OK,77,0,1,0
05/28/2020,OK,53,0,2,0
05/29/2020,OK,134,0,9,0
05/30/2020,OK,42,1,5,0
05/31/2020,OK,0,0,0,0
06/01/2020,OK,67,0,5,0
06/02/2020,OK,80,0,5,0
06/03/2020,OK,155,0,0,0
06/04/2020,OK,125,3,4,0
06/05/2020,OK,113,0,3,0
06/06/2020,OK,101,0,4,0
06/07/2020,OK,0,0,0,0
06/08/2020,OK,151,0,5,0
06/09/2020,OK,91,0,2,0
06/10/2020,OK,55,0,-1,0
06/11/2020,OK,160,0,6,0
06/12/2020,OK,118,0,1,0
06/13/2020,OK,144,0,2,0
06/14/2020,OK,591,-11,-10,0
06/15/2020,OK,20,14,12,0
06/16/2020,OK,186,0,0,0
06/17/2020,OK,228,2,5,0
06/18/2020,OK,260,1,1,0
06/19/2020,OK,453,2,2,0
06/20/2020,OK,352,0,1,0
06/21/2020,OK,332,0,1,0
06/22/2020,OK,483,0,1,0
06/23/2020,OK,214,0,0,0
06/24/2020,OK,0,0,0,0
06/25/2020,OK,1189,-19,-7,0
06/26/2020,OK,27,20,15,0
06/27/2020,OK,392,0,3,0
06/28/2020,OK,308,7,8,0
06/29/2020,OK,302,0,0,0
06/30/2020,OK,240,13,0,0
07/01/2020,OK,636,49,5,0
07/02/2020,OK,364,7,1,0
07/03/2020,OK,0,0,0,0
07/04/2020,OK,1428,-96,-9,0
07/05/2020,OK,131,111,18,0
07/06/2020,OK,287,14,-1,0
07/07/2020,OK,438,2,1,0
07/08/2020,OK,856,-1,8,0
07/09/2020,OK,679,6,4,0
07/10/2020,OK,644,0,4,0
07/11/2020,OK,1099,-132,0,0
07/12/2020,OK,155,145,9,0
07/13/2020,OK,467,11,-17,0
07/14/2020,OK,521,11,0,0
07/15/2020,OK,910,6,6,0
07/16/2020,OK,1075,9,2,0
07/17/2020,OK,628,8,6,0
07/18/2020,OK,1521,-190,13,0
07/19/2020,OK,209,0,0,0
07/20/2020,OK,316,224,0,0
07/21/2020,OK,745,-224,10,0
07/22/2020,OK,1215,233,12,0
07/23/2020,OK,680,9,4,0
07/24/2020,OK,1127,-1,6,0
07/25/2020,OK,1012,45,12,0
07/26/2020,OK,3222,2027,1,0
07/27/2020,OK,1399,-2,0,0
07/28/2020,OK,9,0,7,0
07/29/2020,OK,2070,135,20,0
07/30/2020,OK,1231,105,13,0
07/31/2020,OK,814,67,5,0
08/01/2020,OK,1313,67,8,0
08/02/2020,OK,492,0,1,0
08/03/2020,OK,289,-6,1,0
08/04/2020,OK,224,-627,15,0
08/05/2020,OK,1991,801,17,0
08/06/2020,OK,911,71,10,0
08/07/2020,OK,947,95,6,0
08/08/2020,OK,887,65,4,0
08/09/2020,OK,493,7,0,0
08/10/2020,OK,415,16,2,0
08/11/2020,OK,841,77,13,0
08/12/2020,OK,792,124,9,0
08/13/2020,OK,805,95,10,0
08/14/2020,OK,879,89,7,0
08/15/2020,OK,1003,102,13,0
08/16/2020,OK,0,0,0,0
08/17/2020,OK,1081,166,8,0
08/18/2020,OK,796,188,17,0
08/19/2020,OK,868,270,17,0
08/20/2020,OK,861,115,10,0
08/21/2020,OK,1086,0,6,0
08/22/2020,OK,1034,183,10,0
08/23/2020,OK,573,11,1,0
08/24/2020,OK,402,46,4,0
08/25/2020,OK,818,171,14,0
08/26/2020,OK,809,150,19,0
08/27/2020,OK,836,118,15,0
08/28/2020,OK,820,105,8,0
08/29/2020,OK,1282,191,11,0
08/30/2020,OK,675,0,2,0
08/31/2020,OK,780,73,1,0
09/01/2020,OK,672,0,9,0
09/02/2020,OK,972,263,12,0
09/03/2020,OK,1116,207,14,0
09/04/2020,OK,0,0,0,0
09/05/2020,OK,2426,261,15,0
09/06/2020,OK,444,19,3,0
09/07/2020,OK,613,0,0,0
09/08/2020,OK,833,0,1,0
09/09/2020,OK,693,365,9,0
09/10/2020,OK,1319,0,13,0
09/11/2020,OK,942,0,12,0
09/12/2020,OK,589,489,11,0
09/13/2020,OK,1612,0,6,0
09/14/2020,OK,869,0,0,0
09/15/2020,OK,1091,0,7,0
09/16/2020,OK,970,0,12,0
09/17/2020,OK,1034,0,6,0
09/18/2020,OK,1249,0,9,0
09/19/2020,OK,466,1249,16,13
09/20/2020,OK,3023,0,4,13
09/21/2020,OK,1101,0,2,13
09/22/2020,OK,1164,0,14,13
09/23/2020,OK,1089,0,8,13
09/24/2020,OK,-820,1134,9,14
09/25/2020,OK,1174,135,7,15
09/26/2020,OK,994,98,12,15
09/27/2020,OK,823,100,0,15
09/28/2020,OK,862,108,1,15
09/29/2020,OK,1029,195,11,15
09/30/2020,OK,985,244,14,17
10/01/2020,OK,1177,136,4,18
10/02/2020,OK,1197,152,9,18
10/03/2020,OK,1193,151,7,19
10/04/2020,OK,571,30,1,19
10/05/2020,OK,664,83,3,19
10/06/2020,OK,1370,308,11,19
10/07/2020,OK,1015,237,12,19
10/08/2020,OK,1220,255,11,20
10/09/2020,OK,1533,191,2,20
10/10/2020,OK,0,0,0,20
10/11/2020,OK,0,0,0,20
10/12/2020,OK,3102,540,13,20
10/13/2020,OK,165,213,14,21
10/14/2020,OK,2276,475,13,20
10/15/2020,OK,1221,268,13,21
10/16/2020,OK,1478,217,11,21
10/17/2020,OK,0,0,0,21
10/18/2020,OK,0,0,0,21
10/19/2020,OK,0,0,0,21
10/20/2020,OK,4253,1061,37,26
10/21/2020,OK,1313,303,19,27
10/22/2020,OK,1651,333,11,29
10/23/2020,OK,1427,279,13,31
10/24/2020,OK,1834,270,11,31
10/25/2020,OK,1051,125,4,31
10/26/2020,OK,663,82,2,31
10/27/2020,OK,1015,259,22,33
10/28/2020,OK,748,113,15,34
10/29/2020,OK,1039,177,18,34
10/30/2020,OK,0,0,0,34
10/31/2020,OK,2573,289,31,39
11/01/2020,OK,1350,155,8,39
01/22/2020,LA,0,0,0,0
01/23/2020,LA,0,0,0,0
01/24/2020,LA,0,0,0,0
01/25/2020,LA,0,0,0,0
01/26/2020,LA,0,0,0,0
01/27/2020,LA,0,0,0,0
01/28/2020,LA,0,0,0,0
01/29/2020,LA,0,0,0,0
01/30/2020,LA,0,0,0,0
01/31/2020,LA,0,0,0,0
02/01/2020,LA,0,0,0,0
02/02/2020,LA,0,0,0,0
02/03/2020,LA,0,0,0,0
02/04/2020,LA,0,0,0,0
02/05/2020,LA,0,0,0,0
02/06/2020,LA,0,0,0,0
02/07/2020,LA,0,0,0,0
02/08/2020,LA,0,0,0,0
02/09/2020,LA,0,0,0,0
02/10/2020,LA,0,0,0,0
02/11/2020,LA,0,0,0,0
02/12/2020,LA,0,0,0,0
02/13/2020,LA,0,0,0,0
02/14/2020,LA,0,0,0,0
02/15/2020,LA,0,0,0,0
02/16/2020,LA,0,0,0,0
02/17/2020,LA,0,0,0,0
02/18/2020,LA,0,0,0,0
02/19/2020,LA,0,0,0,0
02/20/2020,LA,0,0,0,0
02/21/2020,LA,0,0,0,0
02/22/2020,LA,0,0,0,0
02/23/2020,LA,0,0,0,0
02/24/2020,LA,0,0,0,0
02/25/2020,LA,0,0,0,0
02/26/2020,LA,0,0,0,0
02/27/2020,LA,0,0,0,0
02/28/2020,LA,0,0,0,0
02/29/2020,LA,0,0,0,0
03/01/2020,LA,0,0,0,0
03/02/2020,LA,0,0,0,0
03/03/2020,LA,0,0,0,0
03/04/2020,LA,0,0,0,0
03/05/2020,LA,0,0,0,0
03/06/2020,LA,0,0,0,0
03/07/2020,LA,0,0,0,0
03/08/2020,LA,0,0,0,0
03/09/2020,LA,1,0,0,0
03/10/2020,LA,0,0,0,0
03/11/2020,LA,7,0,0,0
03/12/2020,LA,6,0,0,0
03/13/2020,LA,19,0,0,0
03/14/2020,LA,0,0,0,0
03/15/2020,LA,68,0,2,0
03/16/2020,LA,36,0,1,0
03/17/2020,LA,53,0,1,0
03/18/2020,LA,71,0,3,0
03/19/2020,LA,131,0,3,0
03/20/2020,LA,145,0,4,0
03/21/2020,LA,226,0,6,0
03/22/2020,LA,272,0,9,0
03/23/2020,LA,137,0,5,0
03/24/2020,LA,216,0,12,0
03/25/2020,LA,558,0,27,0
03/26/2020,LA,359,0,10,0
03/27/2020,LA,441,0,36,0
03/28/2020,LA,569,0,18,0
03/29/2020,LA,225,0,14,0
03/30/2020,LA,485,0,34,0
03/31/2020,LA,1212,0,54,0
04/01/2020,LA,1187,0,34,0
04/02/2020,LA,2726,0,37,0
04/03/2020,LA,1147,0,60,0
04/04/2020,LA,2199,0,39,0
04/05/2020,LA,514,0,68,0
04/06/2020,LA,1857,0,35,0
04/07/2020,LA,1417,0,70,0
04/08/2020,LA,746,0,70,0
04/09/2020,LA,1253,0,50,0
04/10/2020,LA,970,0,53,0
04/11/2020,LA,761,0,51,0
04/12/2020,LA,581,0,34,0
04/13/2020,LA,421,0,44,0
04/14/2020,LA,502,0,129,0
04/15/2020,LA,433,0,90,0
04/16/2020,LA,581,0,53,0
04/17/2020,LA,586,0,57,0
04/18/2020,LA,462,0,54,0
04/19/2020,LA,348,0,29,0
04/20/2020,LA,595,0,32,0
04/21/2020,LA,331,0,77,0
04/22/2020,LA,463,59,127,59
04/23/2020,LA,481,0,67,59
04/24/2020,LA,342,-59,2,59
04/25/2020,LA,372,0,43,59
04/26/2020,LA,320,59,85,59
04/27/2020,LA,279,-16,11,43
04/28/2020,LA,218,0,61,43
04/29/2020,LA,374,0,44,43
04/30/2020,LA,341,0,60,43
05/01/2020,LA,667,-43,65,43
05/02/2020,LA,429,0,-20,43
05/03/2020,LA,243,43,62,43
05/04/2020,LA,363,30,52,73
05/05/2020,LA,323,0,51,73
05/06/2020,LA,330,-73,-21,73
05/07/2020,LA,326,73,114,73
05/08/2020,LA,203,0,19,73
05/09/2020,LA,562,0,40,73
05/10/2020,LA,183,0,19,73
05/11/2020,LA,208,-7,22,66
05/12/2020,LA,235,0,39,66
05/13/2020,LA,612,0,34,66
05/14/2020,LA,827,0,36,66
05/15/2020,LA,348,0,31,66
05/16/2020,LA,280,0,31,66
05/17/2020,LA,315,0,12,66
05/18/2020,LA,334,57,72,123
05/19/2020,LA,329,0,18,123
05/20/2020,LA,278,0,27,123
05/21/2020,LA,1188,0,21,123
05/22/2020,LA,421,0,39,123
05/23/2020,LA,115,0,15,123
05/24/2020,LA,129,0,7,123
05/25/2020,LA,622,-18,0,105
05/26/2020,LA,245,0,11,105
05/27/2020,LA,443,0,21,105
05/28/2020,LA,305,0,18,105
05/29/2020,LA,0,0,26,105
05/30/2020,LA,775,0,19,105
05/31/2020,LA,234,-105,6,105
06/01/2020,LA,536,111,10,111
06/02/2020,LA,405,0,34,111
06/03/2020,LA,276,-111,35,111
06/04/2020,LA,429,0,13,111
06/05/2020,LA,427,0,29,111
06/06/2020,LA,497,0,13,111
06/07/2020,LA,330,0,11,111
06/08/2020,LA,234,0,8,113
06/09/2020,LA,562,0,13,113
06/10/2020,LA,418,0,11,113
06/11/2020,LA,442,0,19,113
06/12/2020,LA,523,0,9,113
06/13/2020,LA,1288,0,8,113
06/14/2020,LA,336,0,10,113
06/15/2020,LA,553,0,4,112
06/16/2020,LA,534,0,24,112
06/17/2020,LA,928,0,20,112
06/18/2020,LA,0,0,0,112
06/19/2020,LA,-119,0,22,112
06/20/2020,LA,870,0,20,112
06/21/2020,LA,393,0,1,112
06/22/2020,LA,461,0,12,113
06/23/2020,LA,1356,0,17,113
06/24/2020,LA,882,0,18,113
06/25/2020,LA,938,0,12,113
06/26/2020,LA,1354,0,26,113
06/27/2020,LA,0,0,0,113
06/28/2020,LA,1467,0,9,113
06/29/2020,LA,845,0,0,108
06/30/2020,LA,1014,0,22,108
07/01/2020,LA,2083,0,17,108
07/02/2020,LA,1383,0,17,108
07/03/2020,LA,1728,0,23,108
07/04/2020,LA,0,0,0,108
07/05/2020,LA,1937,0,10,108
07/06/2020,LA,1101,0,8,108
07/07/2020,LA,1936,0,23,108
07/08/2020,LA,1888,0,20,108
07/09/2020,LA,1843,0,16,108
07/10/2020,LA,2642,0,25,108
07/11/2020,LA,2167,0,23,108
07/12/2020,LA,1319,0,13,108
07/13/2020,LA,1705,0,7,108
07/14/2020,LA,2215,0,22,108
07/15/2020,LA,2089,0,16,110
07/16/2020,LA,2280,0,24,110
07/17/2020,LA,2179,0,24,110
07/18/2020,LA,0,0,0,110
07/19/2020,LA,3116,0,34,110
07/20/2020,LA,3186,0,29,110
07/21/2020,LA,1691,0,36,110
07/22/2020,LA,2771,0,62,112
07/23/2020,LA,2296,0,16,112
07/24/2020,LA,2084,0,29,112
07/25/2020,LA,0,0,0,112
07/26/2020,LA,3840,0,48,112
07/27/2020,LA,2343,0,23,112
07/28/2020,LA,1121,0,26,112
07/29/2020,LA,1735,0,71,114
07/30/2020,LA,1708,0,42,114
07/31/2020,LA,1799,0,24,114
08/01/2020,LA,0,0,0,114
08/02/2020,LA,3467,0,58,114
08/03/2020,LA,1099,0,17,114
08/04/2020,LA,3615,0,27,114
08/05/2020,LA,1482,0,45,118
08/06/2020,LA,1303,0,50,118
08/07/2020,LA,1500,0,61,118
08/08/2020,LA,0,0,0,118
08/09/2020,LA,2653,0,56,118
08/10/2020,LA,562,0,24,118
08/11/2020,LA,1164,0,26,118
08/12/2020,LA,1179,0,48,123
08/13/2020,LA,1135,0,41,123
08/14/2020,LA,1298,0,28,123
08/15/2020,LA,0,0,0,123
08/16/2020,LA,1181,0,77,123
08/17/2020,LA,567,0,19,123
08/18/2020,LA,640,0,28,123
08/19/2020,LA,778,0,55,141
08/20/2020,LA,918,0,28,141
08/21/2020,LA,899,0,50,141
08/22/2020,LA,0,0,0,141
08/23/2020,LA,1223,0,59,141
08/24/2020,LA,623,0,18,141
08/25/2020,LA,550,0,33,141
08/26/2020,LA,1545,701,54,163
08/27/2020,LA,677,0,23,163
08/28/2020,LA,606,0,30,163
08/29/2020,LA,0,0,0,163
08/30/2020,LA,1624,0,27,163
08/31/2020,LA,326,0,19,163
09/01/2020,LA,689,0,54,183
09/02/2020,LA,1151,195,0,163
09/03/2020,LA,813,0,17,163
09/04/2020,LA,822,0,14,163
09/05/2020,LA,0,0,0,163
09/06/2020,LA,1395,0,58,163
09/07/2020,LA,309,0,12,163
09/08/2020,LA,256,0,13,163
09/09/2020,LA,1561,39,22,170
09/10/2020,LA,464,0,21,170
09/11/2020,LA,755,0,41,170
09/12/2020,LA,0,0,0,170
09/13/2020,LA,1281,0,33,170
09/14/2020,LA,492,0,17,170
09/15/2020,LA,371,0,26,170
09/16/2020,LA,612,104,16,168
09/17/2020,LA,478,0,17,168
09/18/2020,LA,979,0,29,168
09/19/2020,LA,0,0,0,168
09/20/2020,LA,936,0,26,168
09/21/2020,LA,243,0,9,168
09/22/2020,LA,752,0,11,168
09/23/2020,LA,616,185,21,182
09/24/2020,LA,577,0,16,182
09/25/2020,LA,706,0,21,182
09/26/2020,LA,0,0,0,182
09/27/2020,LA,923,0,21,182
09/28/2020,LA,240,0,15,182
09/29/2020,LA,533,0,10,182
09/30/2020,LA,610,201,21,190
10/01/2020,LA,551,0,8,190
10/02/2020,LA,817,0,26,190
10/03/2020,LA,0,0,0,190
10/04/2020,LA,893,0,32,190
10/05/2020,LA,218,0,9,190
10/06/2020,LA,532,0,6,190
10/07/2020,LA,2156,1103,12,193
10/08/2020,LA,524,0,5,193
10/09/2020,LA,257,0,26,193
10/10/2020,LA,0,0,0,193
10/11/2020,LA,1181,0,20,193
10/12/2020,LA,60,0,14,193
10/13/2020,LA,682,0,10,193
10/14/2020,LA,880,560,16,200
10/15/2020,LA,743,0,12,200
10/16/2020,LA,774,0,20,200
10/17/2020,LA,0,0,0,200
10/18/2020,LA,1143,0,23,200
10/19/2020,LA,201,0,16,200
10/20/2020,LA,699,0,6,200
10/21/2020,LA,1363,645,18,206
10/22/2020,LA,772,0,9,206
10/23/2020,LA,699,0,21,206
10/24/2020,LA,0,0,0,206
10/25/2020,LA,972,0,17,206
10/26/2020,LA,227,0,17,206
10/27/2020,LA,922,0,18,206
10/28/2020,LA,1098,646,18,214
10/29/2020,LA,394,0,18,214
10/30/2020,LA,433,0,11,214
10/31/2020,LA,0,0,0,214
11/01/2020,LA,1071,0,7,214
01/22/2020,ID,0,0,0,0
01/23/2020,ID,0,0,0,0
01/24/2020,ID,0,0,0,0
01/25/2020,ID,0,0,0,0
01/26/2020,ID,0,0,0,0
01/27/2020,ID,0,0,0,0
01/28/2020,ID,0,0,0,0
01/29/2020,ID,0,0,0,0
01/30/2020,ID,0,0,0,0
01/31/2020,ID,0,0,0,0
02/01/2020,ID,0,0,0,0
02/02/2020,ID,0,0,0,0
02/03/2020,ID,0,0,0,0
02/04/2020,ID,0,0,0,0
02/05/2020,ID,0,0,0,0
02/06/2020,ID,0,0,0,0
02/07/2020,ID,0,0,0,0
02/08/2020,ID,0,0,0,0
02/09/2020,ID,0,0,0,0
02/10/2020,ID,0,0,0,0
02/11/2020,ID,0,0,0,0
02/12/2020,ID,0,0,0,0
02/13/2020,ID,0,0,0,0
02/14/2020,ID,0,0,0,0
02/15/2020,ID,0,0,0,0
02/16/2020,ID,0,0,0,0
02/17/2020,ID,0,0,0,0
02/18/2020,ID,0,0,0,0
02/19/2020,ID,0,0,0,0
02/20/2020,ID,0,0,0,0
02/21/2020,ID,0,0,0,0
02/22/2020,ID,0,0,0,0
02/23/2020,ID,0,0,0,0
02/24/2020,ID,0,0,0,0
02/25/2020,ID,0,0,0,0
02/26/2020,ID,0,0,0,0
02/27/2020,ID,0,0,0,0
02/28/2020,ID,0,0,0,0
02/29/2020,ID,0,0,0,0
03/01/2020,ID,0,0,0,0
03/02/2020,ID,0,0,0,0
03/03/2020,ID,0,0,0,0
03/04/2020,ID,0,0,0,0
03/05/2020,ID,0,0,0,0
03/06/2020,ID,0,0,0,0
03/07/2020,ID,0,0,0,0
03/08/2020,ID,0,0,0,0
03/09/2020,ID,0,0,0,0
03/10/2020,ID,0,0,0,0
03/11/2020,ID,0,0,0,0
03/12/2020,ID,0,0,0,0
03/13/2020,ID,0,0,0,0
03/14/2020,ID,1,0,0,0
03/15/2020,ID,4,0,0,0
03/16/2020,ID,0,0,0,0
03/17/2020,ID,0,0,0,0
03/18/2020,ID,5,0,0,0
03/19/2020,ID,13,0,0,0
03/20/2020,ID,8,0,0,0
03/21/2020,ID,11,0,0,0
03/22/2020,ID,5,0,0,0
03/23/2020,ID,4,0,0,0
03/24/2020,ID,20,0,0,0
03/25/2020,ID,52,0,0,0
03/26/2020,ID,66,0,3,0
03/27/2020,ID,41,0,1,0
03/28/2020,ID,31,0,1,0
03/29/2020,ID,49,0,1,0
03/30/2020,ID,105,0,1,0
03/31/2020,ID,110,0,2,0
04/01/2020,ID,144,0,0,0
04/02/2020,ID,222,0,0,0
04/03/2020,ID,122,0,1,0
04/04/2020,ID,64,0,0,0
04/05/2020,ID,24,0,0,0
04/06/2020,ID,69,0,3,0
04/07/2020,ID,40,0,2,0
04/08/2020,ID,22,0,3,0
04/09/2020,ID,121,0,6,0
04/10/2020,ID,43,0,1,0
04/11/2020,ID,11,0,2,0
04/12/2020,ID,51,0,0,0
04/13/2020,ID,28,0,6,0
04/14/2020,ID,0,0,6,0
04/15/2020,ID,101,80,2,0
04/16/2020,ID,22,1,0,14
04/17/2020,ID,46,8,2,14
04/18/2020,ID,13,2,1,0
04/19/2020,ID,4,0,1,16
04/20/2020,ID,64,7,3,16
04/21/2020,ID,30,9,3,17
04/22/2020,ID,36,7,3,18
04/23/2020,ID,34,1,0,18
04/24/2020,ID,34,5,0,0
04/25/2020,ID,17,7,2,0
04/26/2020,ID,10,2,0,17
04/27/2020,ID,20,3,2,0
04/28/2020,ID,35,10,2,17
04/29/2020,ID,32,11,0,17
04/30/2020,ID,31,2,3,17
05/01/2020,ID,20,0,0,0
05/02/2020,ID,26,1,1,0
05/03/2020,ID,0,0,0,0
05/04/2020,ID,45,3,0,17
05/05/2020,ID,21,8,1,18
05/06/2020,ID,31,5,1,0
05/07/2020,ID,20,-1,1,18
